uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
b1028dad58304ba8a0e351de51ac74a1,2022-10-18 00:06:34,2022-10-18 00:15:18,10115,36.4778304,127.3110274,36.4366169,127.3978483,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-18 08:05:48,2022-10-18 08:33:06,25256,36.368629,127.377771,36.499527,127.330624,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-18 18:10:29,2022-10-18 18:49:37,25241,36.499727,127.330473,36.368732,127.377496,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-10-18 08:18:38,2022-10-18 09:10:43,38519,36.3250712,127.3718452,36.4891849,127.2579926,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-10-18 17:24:46,2022-10-18 18:29:20,26374,36.4895655,127.2579065,36.3001614,127.3520298,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-18 03:38:06,2022-10-18 04:17:56,22663,36.3333557,127.408727,36.4689108,127.2725458,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-18 12:26:01,2022-10-18 13:00:28,28310,36.4689124,127.272584,36.3381477,127.4079924,StoD
8735302aed7145dba34578c161607f96,2022-10-18 00:06:26,2022-10-18 00:34:18,24536,36.478371,127.30985,36.3334,127.431572,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-18 13:15:51,2022-10-18 14:35:33,36589,36.3956728,127.3121011,36.6258465,127.2894832,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-18 08:06:11,2022-10-18 09:08:13,19881,36.364872,127.355134,36.49941,127.265618,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-18 18:05:27,2022-10-18 19:05:58,19940,36.499218,127.266526,36.365078,127.355793,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-18 09:21:07,2022-10-18 10:17:47,21972,36.479601,127.2956582,36.3461051,127.3854715,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-18 12:19:01,2022-10-18 12:52:43,21560,36.3489843,127.3865815,36.4801049,127.2963236,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-18 21:49:54,2022-10-18 22:19:18,19899,36.4792627,127.2950174,36.3504114,127.3722282,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-18 06:40:42,2022-10-18 07:30:02,23203,36.528554,127.247768,36.389431,127.316804,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-18 07:45:15,2022-10-18 08:43:38,22749,36.391875,127.315115,36.535082,127.240008,DtoS
29860cac644b4cfa8229e8ddc10d895b,2022-10-18 11:50:55,2022-10-18 12:34:12,22752,36.534156,127.240527,36.390946,127.315277,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-18 12:49:34,2022-10-18 13:49:07,22811,36.391274,127.315612,36.535082,127.240002,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-18 05:29:53,2022-10-18 05:57:17,22884,36.487789,127.2441832,36.3876122,127.395251,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-18 17:09:28,2022-10-18 17:44:06,27455,36.3931372,127.4050484,36.4950452,127.2453886,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-18 21:59:54,2022-10-18 22:38:58,29279,36.4837183,127.3057527,36.3194271,127.3923771,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-18 23:25:18,2022-10-18 23:51:21,27686,36.3539512,127.3409675,36.5139019,127.2294658,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-10-18 07:24:33,2022-10-18 07:59:49,38738,36.501173,127.244947,36.296169,127.324358,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-18 18:32:19,2022-10-18 19:20:15,40243,36.295016,127.322899,36.507527,127.258842,DtoS
919aecdcccce43f9a7d84432af691180,2022-10-18 11:58:44,2022-10-18 12:30:01,28541,36.4987026,127.2216738,36.3917552,127.4167146,StoD
ae3eba3dc7a7430286687fabfa3d94df,2022-10-18 06:27:01,2022-10-18 07:07:43,23760,36.3368348,127.3861839,36.4906298,127.2568088,DtoS
ae3eba3dc7a7430286687fabfa3d94df,2022-10-18 10:26:50,2022-10-18 10:57:54,31512,36.4908056,127.2562996,36.300006,127.3220147,StoD
ae3eba3dc7a7430286687fabfa3d94df,2022-10-18 11:30:15,2022-10-18 12:04:49,33016,36.3007541,127.3223845,36.4867958,127.2573688,DtoS
ae3eba3dc7a7430286687fabfa3d94df,2022-10-18 18:24:33,2022-10-18 19:19:58,25730,36.4893367,127.2578015,36.336748,127.3861554,StoD
3662331b5e504702b4db85db30534572,2022-10-18 08:01:05,2022-10-18 08:43:34,36700,36.3513625,127.4527302,36.4981687,127.3302978,DtoS
3662331b5e504702b4db85db30534572,2022-10-18 20:35:48,2022-10-18 21:06:15,36269,36.4984142,127.3313991,36.3556457,127.4499709,StoD
