uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
7e070d27303149949fdf5fcf95ccb1f6,2022-11-12 19:45:28,2022-11-12 20:12:35,17772,36.4427128,127.4281968,36.5194308,127.3492585,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-12 11:17:31,2022-11-12 12:27:41,36112,36.3146915,127.3200623,36.4903732,127.2573214,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-12 10:29:30,2022-11-12 11:13:31,28818,36.3342817,127.4075648,36.4692732,127.2725199,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-12 23:55:44,2022-11-13 00:39:31,28938,36.4690299,127.2716523,36.3335259,127.408649,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-12 19:31:59,2022-11-12 21:42:09,32387,36.6150252,127.2930684,36.3884237,127.3176908,StoD
cf6f6f767e2d4f03849e51b834cdb13a,2022-11-12 17:23:17,2022-11-12 17:49:55,14869,36.394904,127.31283,36.511064,127.26081,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-12 05:17:43,2022-11-12 05:38:53,16590,36.3693677,127.3377199,36.4813425,127.2965776,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-12 20:35:54,2022-11-12 21:07:59,20039,36.4794922,127.2962885,36.3503531,127.3723271,StoD
fcb8d014703e42ca819c856d2eefefdd,2022-11-12 10:17:42,2022-11-12 10:48:29,18318,36.495066,127.244627,36.365826,127.320942,StoD
fcb8d014703e42ca819c856d2eefefdd,2022-11-12 15:43:07,2022-11-12 16:41:18,26209,36.330106,127.379304,36.495218,127.240955,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-12 12:23:21,2022-11-12 12:48:06,22152,36.4253996,127.4202292,36.4950252,127.2454916,DtoS
245675c877434ac3add06546157f1f1b,2022-11-12 08:23:01,2022-11-12 09:05:03,31371,36.345569,127.419297,36.504281,127.261328,DtoS
245675c877434ac3add06546157f1f1b,2022-11-12 17:44:29,2022-11-12 18:30:35,31527,36.502793,127.260482,36.343917,127.421481,StoD
766c76ee857c46da89b29c4126ac1784,2022-11-12 12:00:12,2022-11-12 12:56:19,34145,36.4917578,127.2461094,36.3221659,127.4296619,StoD
