uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-10-26 08:07:55,2022-10-26 08:41:35,21336,36.3566,127.336555,36.499501,127.330685,DtoS
c4fad712ecb54730afba3b677029712f,2022-10-26 18:16:09,2022-10-26 19:04:55,22610,36.499722,127.330374,36.357238,127.339028,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-26 08:10:16,2022-10-26 08:37:01,25248,36.368518,127.377732,36.499535,127.330613,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-26 23:19:33,2022-10-26 23:58:57,29563,36.483295,127.254193,36.368054,127.378286,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-10-26 08:08:19,2022-10-26 09:02:23,36323,36.3000202,127.3519242,36.4894433,127.2577115,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-10-26 20:06:14,2022-10-26 21:12:02,31750,36.4891319,127.2578632,36.3251712,127.3734418,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-26 15:04:23,2022-10-26 15:44:48,28878,36.3335222,127.4086586,36.4691816,127.2720031,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-26 08:04:23,2022-10-26 08:39:38,24420,36.368037,127.441036,36.498789,127.33133,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-26 11:21:35,2022-10-26 11:51:15,17562,36.488297,127.322932,36.393262,127.353032,StoD
3de01fb59474439792f9053f80b3683c,2022-10-26 12:32:59,2022-10-26 12:56:19,19732,36.395769,127.353006,36.498822,127.331339,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-26 16:56:56,2022-10-26 17:40:35,23729,36.496264,127.329307,36.368772,127.442671,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-26 08:00:37,2022-10-26 08:42:18,16582,36.478083,127.295775,36.403009,127.399942,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-26 18:01:25,2022-10-26 18:45:56,17007,36.402778,127.399839,36.478308,127.296391,DtoS
d2c1d8613db94a77bda130830b76bde5,2022-10-26 16:45:24,2022-10-26 17:00:07,40900,36.657109,127.282367,36.331867,127.43524,StoD
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-26 08:06:38,2022-10-26 09:08:07,19792,36.364925,127.355309,36.499216,127.266016,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-26 16:25:15,2022-10-26 17:19:57,17698,36.47868,127.270415,36.364788,127.355498,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-26 21:45:05,2022-10-26 22:11:44,18743,36.4737445,127.2871377,36.3503784,127.3723262,StoD
93f7a6b09bd548a8969e7df428741694,2022-10-26 07:47:27,2022-10-26 08:06:00,26469,36.5321719,127.3663475,36.3329758,127.4346591,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-26 15:21:06,2022-10-26 16:28:44,26281,36.497444,127.205928,36.385817,127.319547,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-26 16:34:32,2022-10-26 17:58:19,26170,36.388038,127.317988,36.495397,127.203301,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-10-26 11:45:18,2022-10-26 12:11:34,28015,36.3020911,127.3406325,36.4749058,127.2777805,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-10-26 14:08:30,2022-10-26 14:47:13,20920,36.4858289,127.3205496,36.373707,127.3386288,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 05:26:59,2022-10-26 05:51:44,29356,36.4937147,127.2451379,36.3877321,127.3950035,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 18:07:30,2022-10-26 18:48:22,27354,36.3940045,127.4049275,36.4950914,127.2454287,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 20:19:47,2022-10-26 20:43:58,18105,36.4988787,127.2361368,36.3741759,127.318529,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 20:56:30,2022-10-26 21:18:57,17829,36.3794544,127.3158135,36.5055707,127.2463751,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 21:34:52,2022-10-26 22:10:23,24854,36.5064913,127.2326414,36.3617848,127.3756463,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-26 23:40:53,2022-10-27 00:07:50,21629,36.345837,127.3362767,36.4996057,127.255867,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-10-26 08:07:08,2022-10-26 08:51:56,33308,36.501076,127.245013,36.296188,127.324222,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-26 18:06:17,2022-10-26 19:05:23,38510,36.295042,127.322726,36.500879,127.241192,DtoS
245675c877434ac3add06546157f1f1b,2022-10-26 18:57:25,2022-10-26 20:29:49,36784,36.501596,127.26002,36.336177,127.382879,StoD
3662331b5e504702b4db85db30534572,2022-10-26 08:18:49,2022-10-26 08:52:43,35779,36.3517444,127.4468947,36.4980952,127.3301675,DtoS
3662331b5e504702b4db85db30534572,2022-10-26 18:33:57,2022-10-26 18:59:43,17951,36.4984254,127.3312231,36.4252394,127.4204093,StoD
