uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-01 08:01:29,2022-11-01 08:33:05,21149,36.357456,127.339057,36.499341,127.330897,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-01 08:08:16,2022-11-01 08:34:25,25296,36.368505,127.377638,36.499482,127.330686,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-01 18:15:29,2022-11-01 18:51:17,25242,36.49968,127.330316,36.368733,127.377452,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-01 09:15:50,2022-11-01 09:38:34,12354,36.3958952,127.3127558,36.4888313,127.257789,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-01 19:17:01,2022-11-01 20:04:45,25640,36.4888781,127.257758,36.3271785,127.3709367,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-01 12:23:33,2022-11-01 12:59:24,25643,36.3382615,127.4088597,36.4849293,127.2998227,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-01 23:11:28,2022-11-01 23:51:17,29073,36.4696497,127.2713043,36.3335157,127.4086664,StoD
3de01fb59474439792f9053f80b3683c,2022-11-01 08:23:07,2022-11-01 09:04:55,24531,36.368028,127.440998,36.49845,127.330287,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-01 18:20:41,2022-11-01 19:04:19,23796,36.49653,127.329513,36.368815,127.442748,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-01 05:48:49,2022-11-01 07:05:24,35476,36.4069895,127.3034947,36.625846,127.2895437,DtoS
deebb302e865451aad98ff95317e8a1f,2022-11-01 11:46:55,2022-11-01 12:36:54,18480,36.5077478,127.239264,36.3880006,127.3178423,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-01 07:58:10,2022-11-01 08:34:56,16744,36.478023,127.295827,36.402664,127.399861,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-01 19:06:41,2022-11-01 19:37:08,16777,36.402748,127.397739,36.478285,127.296287,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-01 05:00:58,2022-11-01 05:40:09,25239,36.3502867,127.3722406,36.4798602,127.320692,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-01 21:48:01,2022-11-01 22:16:42,20028,36.4797709,127.2961979,36.3503336,127.3723239,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-11-01 10:34:18,2022-11-01 11:15:05,19954,36.520331,127.236395,36.391355,127.315001,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-11-01 11:21:49,2022-11-01 12:22:15,23425,36.386624,127.318033,36.535222,127.240014,DtoS
fcb8d014703e42ca819c856d2eefefdd,2022-11-01 13:45:55,2022-11-01 15:24:19,58281,36.495678,127.242878,36.358239,127.406233,StoD
fcb8d014703e42ca819c856d2eefefdd,2022-11-01 16:11:46,2022-11-01 18:41:54,24965,36.357374,127.40296,36.495301,127.24099,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-01 05:32:37,2022-11-01 05:45:23,14317,36.4876249,127.2443065,36.387739,127.3217596,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-01 17:06:08,2022-11-01 17:46:54,28914,36.3870907,127.3978885,36.4950469,127.245431,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-01 08:11:59,2022-11-01 08:50:06,38935,36.501199,127.244813,36.296383,127.324174,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-01 18:22:05,2022-11-01 19:15:12,39609,36.295031,127.323084,36.501668,127.259079,DtoS
3662331b5e504702b4db85db30534572,2022-11-01 07:49:36,2022-11-01 08:15:50,16476,36.3923345,127.3252135,36.502555,127.2624895,DtoS
3662331b5e504702b4db85db30534572,2022-11-01 20:46:30,2022-11-01 21:30:35,37914,36.5040801,127.2611374,36.3488354,127.451026,StoD
