uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-10-24 07:28:37,2022-10-24 08:03:53,28075,36.352997,127.33057,36.499647,127.33047,DtoS
c4fad712ecb54730afba3b677029712f,2022-10-24 18:07:32,2022-10-24 18:54:21,22628,36.499557,127.330159,36.357251,127.339029,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-24 08:10:54,2022-10-24 08:38:44,25275,36.368563,127.377801,36.499643,127.330493,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-24 18:08:50,2022-10-24 19:01:39,25451,36.499666,127.330478,36.367627,127.377325,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-10-24 08:27:24,2022-10-24 09:16:24,35044,36.3000269,127.3519315,36.489167,127.258032,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-10-24 19:46:06,2022-10-24 20:13:00,15497,36.4892877,127.2579288,36.3747078,127.3208604,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-24 14:28:57,2022-10-24 15:08:34,28920,36.3333625,127.4086421,36.469231,127.2722632,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-24 08:09:02,2022-10-24 08:49:46,24291,36.368841,127.440325,36.498795,127.331279,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-24 18:13:46,2022-10-24 19:06:01,25004,36.498795,127.331279,36.364156,127.444343,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-24 15:39:12,2022-10-24 16:39:07,23754,36.537529,127.267154,36.3898444,127.3168633,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-24 18:37:52,2022-10-24 20:06:26,34218,36.6281561,127.28932,36.3897884,127.3169097,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-24 22:44:27,2022-10-24 23:31:15,18898,36.5088465,127.2395373,36.3880613,127.3178131,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-24 08:05:38,2022-10-24 08:44:07,17026,36.478067,127.295739,36.402673,127.399865,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-24 19:27:36,2022-10-24 19:44:22,11678,36.43462,127.388201,36.478256,127.296341,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-10-24 23:19:02,2022-10-24 23:56:23,20766,36.382352,127.357947,36.511263,127.261896,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-24 08:06:59,2022-10-24 09:08:27,18279,36.362279,127.344701,36.499486,127.265199,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-24 18:12:23,2022-10-24 19:06:19,19842,36.498247,127.266354,36.365004,127.355786,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-24 21:49:24,2022-10-24 22:18:54,19947,36.4794172,127.2950947,36.3505218,127.3723104,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-10-24 11:31:37,2022-10-24 12:02:09,23042,36.2978287,127.3365841,36.4709104,127.2759799,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-10-24 14:05:55,2022-10-24 14:39:02,19550,36.4912327,127.3215192,36.3873181,127.322173,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-24 05:28:22,2022-10-24 05:55:54,23753,36.4931692,127.2442217,36.3875953,127.395344,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-24 18:03:42,2022-10-24 18:43:42,26262,36.3897199,127.3984739,36.4799347,127.2462083,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-24 20:49:27,2022-10-24 21:28:47,31403,36.497928,127.2336143,36.3561142,127.4502929,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-24 22:15:55,2022-10-24 23:00:29,34389,36.2940114,127.3828989,36.5002653,127.2460672,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-10-24 07:35:25,2022-10-24 08:17:07,38721,36.501087,127.245069,36.296145,127.324308,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-24 18:11:24,2022-10-24 18:53:18,30837,36.294997,127.32282,36.471334,127.25138,DtoS
3662331b5e504702b4db85db30534572,2022-10-24 08:05:57,2022-10-24 08:40:55,36100,36.3506279,127.4499486,36.4987643,127.3298638,DtoS
3662331b5e504702b4db85db30534572,2022-10-24 18:21:27,2022-10-24 19:08:47,34098,36.5011028,127.2647691,36.3492271,127.4516474,StoD
