uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-10-28 08:07:59,2022-10-28 08:42:46,21051,36.357554,127.339239,36.499628,127.330505,DtoS
c4fad712ecb54730afba3b677029712f,2022-10-28 18:06:13,2022-10-28 18:57:15,22688,36.499636,127.330276,36.352702,127.332112,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-28 08:07:33,2022-10-28 08:32:49,25227,36.368659,127.377797,36.499602,127.330375,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-28 18:26:18,2022-10-28 19:10:55,25571,36.499699,127.330497,36.367634,127.377378,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-10-28 08:42:16,2022-10-28 09:24:05,36174,36.2990214,127.3535854,36.4888857,127.2579216,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-10-28 22:14:31,2022-10-28 23:11:42,26504,36.4890392,127.2576115,36.3144406,127.3213159,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-28 13:28:17,2022-10-28 14:07:49,24733,36.3615346,127.3871998,36.4813204,127.2914599,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-28 14:27:18,2022-10-28 15:02:39,26291,36.4799871,127.2975095,36.3335498,127.4085931,StoD
6915847354794b9088a351ab8e3fa820,2022-10-28 16:43:22,2022-10-28 17:47:24,24195,36.328518,127.413211,36.47736,127.287937,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-28 10:29:48,2022-10-28 11:05:23,24071,36.36807,127.440955,36.485901,127.29997,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-28 11:42:27,2022-10-28 12:14:23,22608,36.486977,127.299331,36.368873,127.441973,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-28 14:39:32,2022-10-28 15:36:17,27184,36.5567035,127.2800733,36.3895214,127.316867,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-28 15:44:46,2022-10-28 16:06:10,10868,36.3914085,127.3153806,36.4705498,127.2718005,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-10-28 08:04:46,2022-10-28 08:34:33,16748,36.477117,127.295928,36.402974,127.399961,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-28 17:44:26,2022-10-28 18:36:40,15993,36.409747,127.395044,36.478292,127.296315,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-10-28 09:23:19,2022-10-28 09:57:57,21160,36.511221,127.261205,36.382829,127.357907,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-28 21:51:36,2022-10-28 22:21:39,19783,36.4782078,127.2952402,36.3503331,127.3723489,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-10-28 12:19:38,2022-10-28 12:57:15,30750,36.3019349,127.3383845,36.4750856,127.2779893,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-10-28 15:23:06,2022-10-28 15:47:54,21406,36.4950285,127.3177104,36.373787,127.3390457,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-10-28 21:15:44,2022-10-28 21:51:03,41439,36.2844634,127.3761641,36.497316,127.2448408,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-10-28 22:20:38,2022-10-28 23:41:03,40575,36.4989372,127.2180001,36.3441394,127.3706622,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-28 05:30:19,2022-10-28 05:56:25,24008,36.4951411,127.245152,36.3878744,127.3955828,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-28 18:40:30,2022-10-28 19:03:54,14570,36.4661511,127.3670094,36.4950435,127.2454212,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-28 21:16:49,2022-10-28 21:48:04,34560,36.4997444,127.2365264,36.3642036,127.4459528,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-28 23:43:39,2022-10-29 00:01:17,17421,36.3430124,127.3353887,36.4734091,127.2796168,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-10-28 08:10:11,2022-10-28 08:46:44,38814,36.501027,127.244959,36.295985,127.324117,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-28 18:13:35,2022-10-28 19:03:41,38370,36.295037,127.322677,36.500703,127.241781,DtoS
245675c877434ac3add06546157f1f1b,2022-10-28 07:49:06,2022-10-28 08:35:34,32674,36.334365,127.431296,36.504332,127.261232,DtoS
245675c877434ac3add06546157f1f1b,2022-10-28 18:20:50,2022-10-28 20:05:27,35714,36.493169,127.256195,36.337866,127.38176,StoD
3662331b5e504702b4db85db30534572,2022-10-28 08:22:32,2022-10-28 08:56:04,35864,36.3514455,127.4477364,36.4987116,127.3308176,DtoS
