uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
b1028dad58304ba8a0e351de51ac74a1,2022-10-19 22:14:26,2022-10-19 22:30:56,12823,36.4786367,127.2880401,36.4380854,127.3955263,StoD
b1028dad58304ba8a0e351de51ac74a1,2022-10-19 23:25:14,2022-10-19 23:40:08,16162,36.4725319,127.2786616,36.4259367,127.3924515,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-19 04:55:12,2022-10-19 05:29:18,22266,36.3334425,127.4085162,36.4691066,127.271921,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-19 14:57:11,2022-10-19 15:33:45,28463,36.469136,127.2716564,36.335102,127.4075987,StoD
8735302aed7145dba34578c161607f96,2022-10-19 20:37:29,2022-10-19 21:08:09,24705,36.36485,127.432121,36.499469,127.313927,DtoS
8735302aed7145dba34578c161607f96,2022-10-19 22:16:15,2022-10-19 22:30:49,12461,36.47947,127.290974,36.4381,127.395422,StoD
8735302aed7145dba34578c161607f96,2022-10-19 22:51:24,2022-10-19 23:13:14,14702,36.426443,127.390278,36.469418,127.277675,DtoS
8735302aed7145dba34578c161607f96,2022-10-19 23:28:08,2022-10-19 23:40:31,15898,36.471213,127.2803,36.425941,127.392536,StoD
3de01fb59474439792f9053f80b3683c,2022-10-19 08:06:14,2022-10-19 08:46:28,24702,36.368839,127.442704,36.498931,127.331465,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-19 17:18:04,2022-10-19 18:07:38,23681,36.497332,127.330293,36.369057,127.442331,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-19 05:56:36,2022-10-19 06:28:50,23007,36.5632036,127.2830238,36.3896113,127.3166755,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-19 08:44:18,2022-10-19 10:08:40,36588,36.6346694,127.2886162,36.3900547,127.3169184,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-19 10:16:12,2022-10-19 11:29:36,36290,36.3918466,127.3149639,36.6258314,127.2894772,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-10-19 07:51:47,2022-10-19 08:23:42,16005,36.478333,127.299199,36.402855,127.400025,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-19 18:01:34,2022-10-19 18:52:10,15658,36.410827,127.394265,36.4781,127.295959,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-10-19 22:18:55,2022-10-19 22:47:13,20417,36.511259,127.264857,36.382296,127.357932,StoD
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-19 08:07:25,2022-10-19 09:12:52,19697,36.364649,127.355468,36.49932,127.265601,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-19 02:57:31,2022-10-19 03:29:34,23590,36.3492252,127.3755459,36.4777008,127.2984872,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-19 21:52:26,2022-10-19 22:19:05,19545,36.4766819,127.2958013,36.3504795,127.3721938,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-10-19 14:00:46,2022-10-19 15:09:32,45418,36.4866942,127.3217593,36.3736616,127.33859,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-19 05:31:04,2022-10-19 05:54:09,22176,36.4825406,127.2460582,36.3876313,127.3955478,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-19 17:21:13,2022-10-19 17:57:42,21604,36.4289427,127.418068,36.4950664,127.2456697,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-19 20:45:00,2022-10-19 21:27:01,39757,36.5024468,127.247799,36.3040324,127.3788539,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-19 07:09:41,2022-10-19 07:41:56,38762,36.500939,127.245026,36.29615,127.324367,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-19 18:28:13,2022-10-19 19:13:58,38491,36.294962,127.32298,36.500624,127.241738,DtoS
ae3eba3dc7a7430286687fabfa3d94df,2022-10-19 06:28:41,2022-10-19 06:59:16,23395,36.3389789,127.3859352,36.4906672,127.2575018,DtoS
ae3eba3dc7a7430286687fabfa3d94df,2022-10-19 18:00:08,2022-10-19 18:59:08,33377,36.4884661,127.2597555,36.3237106,127.4100947,StoD
