uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-08 08:00:10,2022-11-08 08:38:36,28213,36.352895,127.332278,36.499551,127.330591,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-08 18:05:06,2022-11-08 18:48:29,23094,36.49977,127.330423,36.352697,127.33223,StoD
b1028dad58304ba8a0e351de51ac74a1,2022-11-08 23:00:40,2022-11-08 23:35:19,20052,36.5146922,127.2592608,36.4381552,127.3955636,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-08 08:08:03,2022-11-08 08:34:21,25244,36.368624,127.377808,36.499451,127.330728,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-08 18:14:05,2022-11-08 18:58:57,22338,36.499717,127.330475,36.371146,127.33816,StoD
26b51bf63ba84999a1dea2c070ceda0d,2022-11-08 13:40:57,2022-11-08 14:23:56,41765,36.3033359,127.4426704,36.482367,127.2621074,DtoS
26b51bf63ba84999a1dea2c070ceda0d,2022-11-08 17:01:50,2022-11-08 17:55:08,47813,36.4751981,127.2763573,36.3017815,127.4421956,StoD
8735302aed7145dba34578c161607f96,2022-11-08 21:13:59,2022-11-08 21:48:03,27066,36.343043,127.33631,36.528804,127.267349,DtoS
8735302aed7145dba34578c161607f96,2022-11-08 23:03:20,2022-11-09 02:05:44,52841,36.514223,127.259158,36.277346,127.466532,StoD
3de01fb59474439792f9053f80b3683c,2022-11-08 08:15:16,2022-11-08 08:55:47,24597,36.367779,127.441334,36.498039,127.330622,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-08 18:16:49,2022-11-08 18:50:06,21507,36.492957,127.325122,36.368782,127.424024,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-08 14:42:55,2022-11-08 15:34:04,20032,36.5143541,127.2415617,36.3895407,127.3168872,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-08 21:24:03,2022-11-08 22:35:42,31445,36.6038475,127.2944084,36.3895241,127.3168456,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-08 22:42:57,2022-11-09 00:06:33,43365,36.3908825,127.3157323,36.5661595,127.2840778,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-11-08 07:46:14,2022-11-08 08:25:41,16937,36.478158,127.295901,36.402677,127.399858,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-08 20:07:36,2022-11-08 20:31:51,16938,36.402751,127.399509,36.478303,127.296267,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-08 21:42:25,2022-11-08 22:11:31,20033,36.4791704,127.295718,36.3504723,127.3725631,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 05:30:57,2022-11-08 05:54:00,22719,36.4875926,127.2443824,36.3878766,127.3955787,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 17:11:23,2022-11-08 17:44:32,26120,36.4049316,127.4042656,36.4950576,127.245336,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 19:53:18,2022-11-08 20:23:10,19854,36.496112,127.2444626,36.3809526,127.3199358,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 21:33:55,2022-11-08 22:07:13,22159,36.3596719,127.3424272,36.5162492,127.2416945,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 22:28:31,2022-11-08 22:54:01,22194,36.5143618,127.2589828,36.3557712,127.3508139,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-08 23:06:01,2022-11-08 23:29:59,20479,36.3583859,127.3503267,36.495835,127.242793,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-08 08:16:31,2022-11-08 08:48:35,33290,36.500877,127.244947,36.296158,127.324345,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-08 18:06:56,2022-11-08 19:12:47,40164,36.295165,127.322151,36.500889,127.241231,DtoS
919aecdcccce43f9a7d84432af691180,2022-11-08 10:30:24,2022-11-08 11:04:04,29194,36.4930708,127.2217968,36.3918855,127.4165931,StoD
245675c877434ac3add06546157f1f1b,2022-11-08 07:56:24,2022-11-08 08:50:28,33554,36.332418,127.432169,36.504147,127.26126,DtoS
245675c877434ac3add06546157f1f1b,2022-11-08 17:46:55,2022-11-08 18:45:45,33163,36.503169,127.260688,36.333564,127.43152,StoD
3662331b5e504702b4db85db30534572,2022-11-08 18:22:23,2022-11-08 19:04:50,36892,36.4996676,127.3337688,36.3491669,127.4504138,StoD
