uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-07 07:59:17,2022-11-07 08:44:11,22320,36.352905,127.332275,36.499297,127.330977,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-07 18:06:13,2022-11-07 18:46:06,23011,36.499216,127.330873,36.352677,127.332195,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-07 08:08:20,2022-11-07 08:36:49,25340,36.368661,127.377651,36.499483,127.330684,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-07 18:22:38,2022-11-07 19:40:50,30398,36.49972,127.330413,36.357681,127.342409,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-07 08:41:03,2022-11-07 09:28:16,36322,36.2985789,127.3537692,36.4891529,127.2576272,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-07 21:19:10,2022-11-07 22:10:23,30771,36.4890105,127.2576789,36.3252708,127.373425,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-07 04:29:03,2022-11-07 05:02:06,22180,36.3333066,127.4083045,36.4691631,127.2723606,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-07 13:23:47,2022-11-07 13:47:35,15252,36.4802217,127.2976119,36.4251558,127.4202435,StoD
3de01fb59474439792f9053f80b3683c,2022-11-07 08:00:29,2022-11-07 08:47:56,24621,36.366965,127.438711,36.498082,127.330618,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-07 18:20:24,2022-11-07 19:02:20,23711,36.496201,127.329197,36.368643,127.442589,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-07 07:54:18,2022-11-07 08:34:15,17062,36.47831,127.295711,36.402964,127.399967,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-07 19:03:24,2022-11-07 19:26:48,11853,36.433516,127.388483,36.479109,127.296834,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-11-07 18:03:18,2022-11-07 18:56:09,20341,36.384682,127.360124,36.510943,127.260876,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-07 21:59:44,2022-11-07 22:29:03,20396,36.4817048,127.2967737,36.3503715,127.3723308,StoD
fcb8d014703e42ca819c856d2eefefdd,2022-11-07 10:09:03,2022-11-07 10:52:35,28520,36.489713,127.242382,36.47514,127.479619,StoD
fcb8d014703e42ca819c856d2eefefdd,2022-11-07 14:33:17,2022-11-07 15:10:33,22098,36.357065,127.404543,36.471342,127.251258,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-11-07 11:29:55,2022-11-07 11:58:37,31731,36.2992274,127.3405976,36.474939,127.2777058,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-11-07 13:40:55,2022-11-07 14:22:22,20793,36.4871838,127.3248133,36.3688464,127.3362281,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-07 05:33:31,2022-11-07 05:56:10,22371,36.4839816,127.2457131,36.3876848,127.3956303,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-07 17:04:42,2022-11-07 17:42:13,28819,36.3868942,127.3983746,36.4951185,127.2457098,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-07 20:39:47,2022-11-07 21:20:44,36149,36.6019784,127.3022206,36.3593892,127.369265,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-07 22:53:33,2022-11-07 23:13:26,15409,36.3896475,127.3165466,36.5137117,127.2653818,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-07 08:12:47,2022-11-07 08:51:34,33622,36.501045,127.244942,36.296177,127.324277,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-07 18:18:36,2022-11-07 19:26:07,40124,36.295039,127.322621,36.500744,127.241589,DtoS
245675c877434ac3add06546157f1f1b,2022-11-07 16:43:19,2022-11-07 17:39:54,23470,36.33951,127.381608,36.497603,127.262496,DtoS
245675c877434ac3add06546157f1f1b,2022-11-07 18:05:52,2022-11-07 19:18:52,24742,36.498376,127.262145,36.339691,127.38901,StoD
3662331b5e504702b4db85db30534572,2022-11-07 07:53:15,2022-11-07 08:19:08,25075,36.4112795,127.3915307,36.4984857,127.3304181,DtoS
