uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-15 08:09:04,2022-11-15 08:43:25,21231,36.357326,127.339131,36.499411,127.330609,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-15 18:19:33,2022-11-15 19:02:00,22461,36.499403,127.330636,36.352638,127.332325,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-15 08:01:22,2022-11-15 08:29:38,25236,36.368721,127.377831,36.499684,127.330466,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-15 18:27:50,2022-11-15 19:01:31,25691,36.499717,127.330324,36.366587,127.381363,StoD
36c8b2924bb545c5ad5cd227825879ba,2022-11-15 10:17:09,2022-11-15 10:55:32,24192,36.359826,127.378805,36.49228,127.305858,DtoS
36c8b2924bb545c5ad5cd227825879ba,2022-11-15 11:10:09,2022-11-15 12:03:37,38462,36.494938,127.306516,36.303777,127.353199,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-15 08:35:47,2022-11-15 09:26:13,36716,36.3003755,127.3511825,36.4891149,127.2575724,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-15 12:21:45,2022-11-15 12:59:56,21618,36.4897595,127.2563987,36.3378999,127.3475432,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-15 13:16:24,2022-11-15 13:47:29,20777,36.3383877,127.3384577,36.4897912,127.2581137,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-15 16:56:12,2022-11-15 18:02:20,25497,36.4837799,127.2627524,36.2995245,127.3532064,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-15 04:47:55,2022-11-15 05:15:37,22077,36.3334646,127.4076041,36.4691502,127.2723009,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-15 15:29:43,2022-11-15 16:07:48,28946,36.4690695,127.2717153,36.3335738,127.4086148,StoD
3de01fb59474439792f9053f80b3683c,2022-11-15 08:15:56,2022-11-15 08:55:57,24943,36.368667,127.442544,36.4982,127.3303,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-15 21:19:02,2022-11-15 21:45:49,23478,36.489469,127.326576,36.36841,127.442267,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-15 05:35:10,2022-11-15 06:11:52,20716,36.565871,127.2837996,36.3892675,127.3169728,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-15 07:52:27,2022-11-15 08:25:47,17007,36.478087,127.295784,36.402976,127.39996,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-15 18:12:35,2022-11-15 18:53:48,16755,36.402633,127.39991,36.478284,127.29637,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-11-15 08:02:46,2022-11-15 08:52:07,19756,36.364702,127.355603,36.499226,127.266416,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-11-15 18:51:47,2022-11-15 19:21:50,13866,36.451433,127.285233,36.364961,127.355794,StoD
3f1c364ad5554512835ca9b7ba108261,2022-11-15 07:38:35,2022-11-15 08:31:52,38488,36.34547,127.429658,36.505042,127.235,DtoS
3f1c364ad5554512835ca9b7ba108261,2022-11-15 13:30:28,2022-11-15 14:19:46,38248,36.50371,127.241041,36.308641,127.372713,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-15 03:20:38,2022-11-15 03:40:30,15535,36.36695,127.3326778,36.4777427,127.298349,DtoS
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-15 21:45:57,2022-11-15 22:16:30,20287,36.4815244,127.2966134,36.3504079,127.3722783,StoD
59eec9d7000544f6b56f825ddc5ba04d,2022-11-15 09:09:23,2022-11-15 10:01:16,37142,36.58332,127.292837,36.41029,127.424734,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-15 05:30:51,2022-11-15 05:57:54,23946,36.4940038,127.2450347,36.3876743,127.395265,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-15 17:04:59,2022-11-15 17:43:41,28602,36.3880167,127.3986177,36.4950691,127.2454263,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-15 23:13:02,2022-11-15 23:51:44,23021,36.3458247,127.3386878,36.4929736,127.2437182,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-15 08:11:11,2022-11-15 08:49:46,38756,36.501123,127.244788,36.296204,127.324269,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-15 18:11:07,2022-11-15 19:02:13,38469,36.295234,127.321917,36.500955,127.241461,DtoS
919aecdcccce43f9a7d84432af691180,2022-11-15 10:36:59,2022-11-15 11:27:49,39617,36.5937969,127.2982403,36.3919395,127.4166723,StoD
245675c877434ac3add06546157f1f1b,2022-11-15 08:01:12,2022-11-15 09:00:25,33405,36.331483,127.432446,36.50447,127.261228,DtoS
245675c877434ac3add06546157f1f1b,2022-11-15 18:35:39,2022-11-15 19:15:06,29805,36.487313,127.257553,36.343924,127.421445,StoD
3662331b5e504702b4db85db30534572,2022-11-15 07:55:50,2022-11-15 08:31:34,36104,36.3500744,127.4500058,36.4986977,127.3306351,DtoS
3662331b5e504702b4db85db30534572,2022-11-15 21:57:08,2022-11-15 22:32:15,36961,36.4992031,127.3320708,36.3500403,127.4501596,StoD
