uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-09 07:49:07,2022-11-09 08:26:21,21609,36.352145,127.33419,36.49969,127.330447,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-09 18:05:19,2022-11-09 18:47:08,23199,36.499617,127.330596,36.352689,127.332155,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-09 08:06:51,2022-11-09 08:34:06,25257,36.368655,127.377856,36.499743,127.330546,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-09 18:17:22,2022-11-09 18:56:20,25233,36.499731,127.330438,36.368735,127.377491,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-09 20:16:13,2022-11-09 21:14:21,31044,36.4894667,127.2579829,36.3251323,127.3733847,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-09 12:05:22,2022-11-09 12:46:26,28786,36.3332123,127.408513,36.4691986,127.2717063,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-09 08:13:10,2022-11-09 09:09:25,24334,36.368131,127.440859,36.498636,127.330923,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-09 18:35:57,2022-11-09 19:13:19,23697,36.495995,127.328992,36.368782,127.4427,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-09 07:51:55,2022-11-09 08:25:04,16281,36.47882,127.300495,36.402847,127.400046,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-09 18:25:18,2022-11-09 19:14:23,17268,36.405511,127.398614,36.479076,127.296853,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-11-09 18:15:03,2022-11-09 19:05:28,19826,36.498368,127.266388,36.365039,127.356051,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-09 21:39:40,2022-11-09 22:14:03,20392,36.4815734,127.2964579,36.350389,127.3722607,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-11-09 11:46:55,2022-11-09 12:29:17,23026,36.3168129,127.3149793,36.476792,127.2811645,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-11-09 14:25:42,2022-11-09 14:52:49,20495,36.4884751,127.3224519,36.3720838,127.3359785,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-09 05:27:43,2022-11-09 05:57:11,24076,36.4950686,127.2451343,36.3876577,127.3952615,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-09 17:03:45,2022-11-09 17:42:43,28939,36.3867192,127.39638,36.4950625,127.2453101,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-09 22:28:08,2022-11-09 22:55:44,20658,36.477623,127.2885063,36.3538322,127.379698,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-09 23:36:13,2022-11-10 00:05:21,22480,36.3575902,127.3455336,36.5158305,127.2388501,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-09 08:16:11,2022-11-09 08:48:53,33283,36.500643,127.244923,36.295992,127.324236,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-09 18:24:51,2022-11-09 19:35:21,49061,36.294962,127.322979,36.501083,127.241536,DtoS
245675c877434ac3add06546157f1f1b,2022-11-09 07:56:21,2022-11-09 08:49:05,33258,36.332822,127.43204,36.504297,127.261336,DtoS
245675c877434ac3add06546157f1f1b,2022-11-09 19:13:15,2022-11-09 19:59:08,22947,36.494287,127.26261,36.337407,127.381405,StoD
a6de60307ad540c7aded6a463a6dad53,2022-11-09 09:59:54,2022-11-09 10:33:03,25290,36.354782,127.442857,36.491481,127.326156,DtoS
a6de60307ad540c7aded6a463a6dad53,2022-11-09 11:15:45,2022-11-09 11:51:12,28711,36.489854,127.32641,36.324019,127.42703,StoD
3662331b5e504702b4db85db30534572,2022-11-09 07:57:21,2022-11-09 08:29:41,35671,36.3517739,127.4467261,36.4986966,127.3308423,DtoS
3662331b5e504702b4db85db30534572,2022-11-09 18:10:34,2022-11-09 18:59:08,17250,36.5028329,127.262605,36.3666746,127.3300074,StoD
