uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
a7b5635125884040b7eea1f17f8d633c,2022-10-29 09:42:11,2022-10-29 10:19:08,31145,36.368697,127.377722,36.503283,127.239712,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-29 20:58:49,2022-10-29 21:29:26,30836,36.502562,127.23945,36.368733,127.377445,StoD
6915847354794b9088a351ab8e3fa820,2022-10-29 00:04:30,2022-10-29 00:42:27,27376,36.477153,127.296627,36.328081,127.413076,StoD
6915847354794b9088a351ab8e3fa820,2022-10-29 08:56:54,2022-10-29 10:01:24,25636,36.327153,127.412916,36.477696,127.288227,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-10-29 13:00:13,2022-10-29 13:14:14,11672,36.477754,127.295552,36.434763,127.383715,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-29 16:05:09,2022-10-29 16:21:58,11562,36.433465,127.38843,36.484679,127.300822,DtoS
1db3810b207b4701b2059b98430d8d61,2022-10-29 11:35:12,2022-10-29 13:00:41,61044,36.3154651,127.4382982,36.5625579,127.2836358,DtoS
1db3810b207b4701b2059b98430d8d61,2022-10-29 15:19:51,2022-10-29 16:27:33,33985,36.5021289,127.2435372,36.3257939,127.4028689,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-29 20:20:06,2022-10-29 20:45:40,18527,36.4720906,127.2856485,36.3504977,127.372118,StoD
6aaeff7d164d41b79d12c8b71fc729b1,2022-10-29 17:27:02,2022-10-29 17:55:32,13902,36.4442117,127.3851954,36.498649,127.2822745,DtoS
29860cac644b4cfa8229e8ddc10d895b,2022-10-29 09:50:40,2022-10-29 10:48:21,25349,36.497182,127.205532,36.391072,127.315128,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-10-29 10:52:33,2022-10-29 11:36:43,19299,36.387583,127.31776,36.519285,127.252442,DtoS
8775279150c14db8b9f0399c62e3abe4,2022-10-29 12:19:19,2022-10-29 13:09:52,21403,36.3941891,127.4068327,36.4698617,127.2775462,DtoS
8775279150c14db8b9f0399c62e3abe4,2022-10-29 18:16:48,2022-10-29 19:06:52,31273,36.5215901,127.3549021,36.4016646,127.4096766,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-29 20:14:19,2022-10-29 20:56:07,31200,36.4756002,127.2657327,36.3203587,127.4022782,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-29 22:26:54,2022-10-29 23:02:04,26152,36.3483831,127.3467526,36.5110653,127.229061,DtoS
245675c877434ac3add06546157f1f1b,2022-10-29 08:19:24,2022-10-29 10:50:32,32390,36.343481,127.422149,36.508008,127.259033,DtoS
245675c877434ac3add06546157f1f1b,2022-10-29 12:18:47,2022-10-29 13:37:08,29708,36.486171,127.301324,36.337898,127.38154,StoD
3662331b5e504702b4db85db30534572,2022-10-29 11:24:44,2022-10-29 12:13:43,50241,36.4996989,127.333723,36.2735562,127.4728631,StoD
