uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-10-25 07:36:22,2022-10-25 08:23:32,34644,36.352838,127.331612,36.499566,127.33057,DtoS
c4fad712ecb54730afba3b677029712f,2022-10-25 18:11:39,2022-10-25 18:56:37,23578,36.499699,127.330298,36.352714,127.332218,StoD
b1028dad58304ba8a0e351de51ac74a1,2022-10-25 22:14:27,2022-10-25 22:46:43,20103,36.3457276,127.2949804,36.4857759,127.2480085,DtoS
b1028dad58304ba8a0e351de51ac74a1,2022-10-25 23:10:56,2022-10-25 23:30:48,12330,36.4873393,127.2576784,36.4661273,127.3664354,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-25 08:11:42,2022-10-25 08:38:42,25314,36.368613,127.377804,36.49929,127.33081,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-25 18:10:04,2022-10-25 18:54:51,25279,36.499729,127.33037,36.368731,127.37752,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-10-25 08:17:44,2022-10-25 09:09:41,35389,36.3000094,127.3520295,36.4891444,127.2578309,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-25 00:04:37,2022-10-25 00:41:59,28866,36.4691077,127.2715573,36.3335338,127.4086333,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-25 10:43:15,2022-10-25 11:29:38,30111,36.3335179,127.4086705,36.4691992,127.2722856,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-25 23:53:06,2022-10-26 00:30:41,29097,36.4695581,127.2713397,36.3335127,127.4086358,StoD
8735302aed7145dba34578c161607f96,2022-10-25 22:15:04,2022-10-25 22:45:52,19462,36.349022,127.296501,36.485944,127.246804,DtoS
8735302aed7145dba34578c161607f96,2022-10-25 23:10:53,2022-10-26 00:15:39,35239,36.487586,127.257445,36.320024,127.444253,StoD
3de01fb59474439792f9053f80b3683c,2022-10-25 08:13:29,2022-10-25 08:51:02,24476,36.367772,127.441378,36.49879,127.33132,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-25 18:13:18,2022-10-25 18:57:25,24158,36.497322,127.330304,36.369149,127.442043,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-25 20:57:00,2022-10-25 21:31:18,16452,36.4994153,127.2494588,36.3897886,127.3168669,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-25 21:44:43,2022-10-25 21:56:18,9605,36.3913696,127.3154545,36.4682984,127.2822721,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-10-25 07:59:31,2022-10-25 08:40:42,16685,36.477888,127.295891,36.402437,127.39995,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-25 19:44:53,2022-10-25 20:13:51,11446,36.436273,127.387538,36.478268,127.296336,DtoS
507d7b81ced84d0abeeb8be9cf4815ea,2022-10-25 17:21:42,2022-10-25 18:46:00,47154,36.3490388,127.4320646,36.5768953,127.2923736,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-25 08:06:54,2022-10-25 08:57:13,19071,36.360604,127.353573,36.499082,127.265867,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-25 19:17:37,2022-10-25 19:48:47,18532,36.488487,127.263855,36.364867,127.355255,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-25 21:58:35,2022-10-25 22:29:13,19934,36.478857,127.2957517,36.350408,127.372326,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-25 05:29:07,2022-10-25 05:53:44,22717,36.4873036,127.2445303,36.3878442,127.3955811,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-25 18:13:29,2022-10-25 18:57:44,27315,36.3947129,127.4050149,36.4950473,127.2453555,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-25 20:17:07,2022-10-25 21:01:37,27712,36.4995861,127.2313504,36.449978,127.4347863,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-25 08:28:22,2022-10-25 09:00:16,33550,36.500571,127.244897,36.2963,127.324178,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-25 18:24:15,2022-10-25 19:15:42,39105,36.297672,127.325153,36.500716,127.241724,DtoS
919aecdcccce43f9a7d84432af691180,2022-10-25 12:35:39,2022-10-25 13:20:00,39393,36.5945604,127.2975731,36.391896,127.416709,StoD
3662331b5e504702b4db85db30534572,2022-10-25 08:12:03,2022-10-25 08:45:47,35842,36.3604134,127.4505637,36.4984986,127.3304459,DtoS
3662331b5e504702b4db85db30534572,2022-10-25 20:58:43,2022-10-25 21:30:52,36388,36.4996004,127.3340633,36.350071,127.4501882,StoD
