uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-11-11 08:07:30,2022-11-11 08:44:04,21232,36.357556,127.339009,36.499559,127.330635,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-11 18:05:37,2022-11-11 18:48:13,21444,36.49935,127.330285,36.360459,127.332161,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-11 08:01:11,2022-11-11 08:28:03,25240,36.368582,127.377728,36.499492,127.330689,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-11 18:12:15,2022-11-11 18:57:52,25289,36.499717,127.330549,36.368744,127.377499,StoD
7fc1715756704bfc98f333bb1f2862ac,2022-11-11 07:59:20,2022-11-11 08:57:25,36072,36.2930402,127.3500799,36.4895991,127.2578758,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-11 14:17:33,2022-11-11 14:58:36,29433,36.3356544,127.4068535,36.4689472,127.2725649,DtoS
deebb302e865451aad98ff95317e8a1f,2022-11-11 21:24:15,2022-11-11 22:06:08,18656,36.5050806,127.2448405,36.3895487,127.3168227,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-11 07:48:32,2022-11-11 08:23:06,16842,36.477678,127.295521,36.402943,127.400002,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-11 18:15:23,2022-11-11 19:03:29,16048,36.409802,127.394955,36.478311,127.296313,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-11-11 00:04:34,2022-11-11 00:28:49,19807,36.383531,127.360229,36.510996,127.260828,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-11-11 08:58:14,2022-11-11 09:32:54,20972,36.510906,127.262907,36.38277,127.357883,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-11 21:40:27,2022-11-11 22:11:29,20416,36.4820306,127.2965421,36.3503384,127.3723199,StoD
67ff1ddb790d4f38a8373695e6a9d892,2022-11-11 11:41:15,2022-11-11 12:19:55,31101,36.2978003,127.3402026,36.4768364,127.2817609,DtoS
67ff1ddb790d4f38a8373695e6a9d892,2022-11-11 14:01:12,2022-11-11 14:29:01,19461,36.485917,127.319807,36.3737451,127.3388952,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-11 05:30:51,2022-11-11 05:53:45,22502,36.4855006,127.2452087,36.3878726,127.3956088,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-11 17:03:30,2022-11-11 17:51:36,29101,36.3898233,127.3952743,36.4950543,127.2454361,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-11 20:32:03,2022-11-11 20:53:12,18429,36.4988155,127.2258853,36.3741299,127.3074249,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-11 23:25:36,2022-11-11 23:46:03,19709,36.3692012,127.3269837,36.5108372,127.2304593,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-11-11 10:04:00,2022-11-11 10:34:18,39089,36.500939,127.244919,36.296492,127.326239,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-11 18:05:59,2022-11-11 19:04:57,38447,36.294984,127.322993,36.500624,127.241571,DtoS
245675c877434ac3add06546157f1f1b,2022-11-11 08:52:01,2022-11-11 09:36:02,23794,36.337598,127.381252,36.496282,127.263089,DtoS
245675c877434ac3add06546157f1f1b,2022-11-11 10:11:49,2022-11-11 11:00:51,23562,36.49715,127.263763,36.336212,127.383896,StoD
245675c877434ac3add06546157f1f1b,2022-11-11 16:45:29,2022-11-11 18:04:28,26476,36.337122,127.385927,36.498459,127.264017,DtoS
245675c877434ac3add06546157f1f1b,2022-11-11 18:12:56,2022-11-11 19:34:04,24529,36.496847,127.263589,36.332741,127.393411,StoD
3662331b5e504702b4db85db30534572,2022-11-11 08:09:14,2022-11-11 08:47:40,37325,36.3506174,127.4511094,36.4985739,127.3304947,DtoS
3662331b5e504702b4db85db30534572,2022-11-11 21:27:47,2022-11-11 22:02:52,37126,36.498562,127.3311582,36.3500592,127.4501946,StoD
