uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
8f121c9d150e4592a14990069b62d745,2022-11-03 14:51:26,2022-11-03 15:49:41,37391,36.338285,127.408795,36.493683,127.277108,DtoS
8f121c9d150e4592a14990069b62d745,2022-11-03 16:51:22,2022-11-03 17:27:40,21686,36.49139,127.276762,36.361414,127.295059,StoD
c4fad712ecb54730afba3b677029712f,2022-11-03 08:11:03,2022-11-03 08:38:41,24001,36.360231,127.294428,36.499508,127.330569,DtoS
c4fad712ecb54730afba3b677029712f,2022-11-03 18:05:14,2022-11-03 18:46:55,23076,36.499618,127.330592,36.352888,127.332232,StoD
a7b5635125884040b7eea1f17f8d633c,2022-11-03 08:06:40,2022-11-03 08:33:19,25271,36.368828,127.377797,36.49952,127.330633,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-11-03 18:11:01,2022-11-03 18:48:46,25239,36.499726,127.330375,36.368724,127.377544,StoD
26b51bf63ba84999a1dea2c070ceda0d,2022-11-03 13:53:12,2022-11-03 14:32:20,37495,36.3053939,127.4452162,36.4567702,127.2833992,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-03 08:18:11,2022-11-03 09:07:43,38402,36.3250763,127.3734059,36.4890488,127.2576658,DtoS
7fc1715756704bfc98f333bb1f2862ac,2022-11-03 16:41:00,2022-11-03 18:02:14,27322,36.4895674,127.2578365,36.3000172,127.3519261,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-03 00:10:47,2022-11-03 00:44:59,28556,36.4678347,127.2749982,36.3335108,127.4086609,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-11-03 10:38:22,2022-11-03 11:22:37,29273,36.3332258,127.4083835,36.4694838,127.2713937,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-11-03 23:51:35,2022-11-04 00:34:00,29038,36.4696316,127.2712954,36.3335064,127.4086767,StoD
3de01fb59474439792f9053f80b3683c,2022-11-03 08:11:31,2022-11-03 08:52:57,24671,36.368204,127.44076,36.498397,127.330379,DtoS
3de01fb59474439792f9053f80b3683c,2022-11-03 18:19:57,2022-11-03 19:04:15,23785,36.496637,127.329616,36.368814,127.442751,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-03 06:44:56,2022-11-03 08:16:46,34647,36.3913646,127.3154385,36.6258263,127.2894322,DtoS
deebb302e865451aad98ff95317e8a1f,2022-11-03 12:15:42,2022-11-03 13:36:07,34240,36.6306319,127.2892036,36.3893265,127.3170543,StoD
deebb302e865451aad98ff95317e8a1f,2022-11-03 13:43:57,2022-11-03 15:25:19,32249,36.3913589,127.3154496,36.6258015,127.2895605,DtoS
27b5fd7addc54f2ab13a90ed0515f139,2022-11-03 07:57:12,2022-11-03 08:25:22,16094,36.4777,127.297901,36.402662,127.399828,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-11-03 19:38:56,2022-11-03 19:53:47,11319,36.436705,127.388116,36.484694,127.298948,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-11-03 08:25:54,2022-11-03 09:09:44,20890,36.511033,127.26361,36.38244,127.357893,StoD
5fb5f34da6694ce1803d5730f265a612,2022-11-03 17:21:11,2022-11-03 18:43:00,37925,36.4919394,127.2618579,36.3687813,127.4425837,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-11-03 21:52:27,2022-11-03 22:29:04,20572,36.4822533,127.2963715,36.3504142,127.372183,StoD
6aaeff7d164d41b79d12c8b71fc729b1,2022-11-03 19:06:13,2022-11-03 19:29:28,14525,36.437882,127.383856,36.4673716,127.2696092,DtoS
6aaeff7d164d41b79d12c8b71fc729b1,2022-11-03 22:25:57,2022-11-03 22:43:45,17187,36.4921352,127.2683534,36.4365304,127.3843493,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-11-03 10:00:45,2022-11-03 10:57:27,25400,36.496915,127.205164,36.390975,127.31519,StoD
29860cac644b4cfa8229e8ddc10d895b,2022-11-03 11:17:55,2022-11-03 12:22:29,25652,36.391299,127.315458,36.495544,127.203419,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-03 05:28:41,2022-11-03 05:57:33,24084,36.49504,127.245012,36.3876014,127.3949087,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-11-03 16:04:29,2022-11-03 16:42:40,27577,36.3867066,127.3959009,36.4950483,127.2456757,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-11-03 20:41:21,2022-11-03 21:21:07,31888,36.4770266,127.246497,36.3585802,127.3954109,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-03 08:12:53,2022-11-03 08:49:05,38670,36.500989,127.245025,36.296164,127.324283,StoD
33e35ce17d514956af922dee0e6a3d02,2022-11-03 18:13:41,2022-11-03 18:57:03,38488,36.295025,127.322723,36.501111,127.241271,DtoS
3662331b5e504702b4db85db30534572,2022-11-03 07:49:35,2022-11-03 08:22:21,36571,36.350383,127.4503941,36.4987045,127.3305883,DtoS
3662331b5e504702b4db85db30534572,2022-11-03 22:58:26,2022-11-03 23:27:26,34432,36.4856462,127.3237244,36.3501006,127.4501544,StoD
